0.0000	-0.123323	0.117488	9.803786	-0.034566	0.042055	0.026603	-0.730714	0.120055	-0.549326
0.0050	-0.127846	0.106557	9.811187	-0.035596	0.033646	0.024450	-0.732788	0.119745	-0.549415
0.0100	-0.122064	0.089955	9.814939	-0.038137	-0.024590	0.034569	-0.731333	0.119468	-0.549968
0.0150	-0.112302	0.085441	9.806232	-0.017462	0.005128	0.022168	-0.731333	0.119468	-0.549968
0.0200	-0.127081	0.088829	9.800959	-0.028083	0.032468	0.030739	-0.731186	0.121602	-0.549304
0.0250	-0.136821	0.086454	9.813588	-0.030003	0.021811	0.036967	-0.730744	0.121301	-0.549446
0.0300	-0.129823	0.083114	9.791984	-0.021458	0.023798	0.043276	-0.732253	0.120103	-0.550289
0.0350	-0.152077	0.091031	9.793670	-0.021807	0.042993	0.031856	-0.730886	0.120380	-0.549626
0.0400	-0.156703	0.085228	9.810676	-0.018140	0.023651	0.051671	-0.732265	0.119371	-0.548198
0.0450	-0.165234	0.086915	9.808630	-0.023399	0.025742	0.053783	-0.731722	0.122749	-0.550501
0.0500	-0.167503	0.080584	9.814301	-0.019465	0.024952	0.036987	-0.730845	0.121105	-0.548701
0.0550	-0.171520	0.087449	9.812164	-0.026039	0.022043	0.022277	-0.731643	0.119175	-0.550289
0.0600	-0.165709	0.075458	9.806911	-0.029854	0.021673	0.045361	-0.732407	0.120412	-0.550287
0.0650	-0.141741	0.068127	9.803493	-0.030232	0.032508	0.028640	-0.732670	0.120534	-0.549691
0.0700	-0.148548	0.066380	9.802523	-0.032376	0.029397	0.025472	-0.731779	0.119468	-0.549985
0.0750	-0.149725	0.066357	9.808188	-0.009112	0.037699	0.030773	-0.733295	0.119190	-0.550655
0.0800	-0.142960	0.068659	9.814801	-0.025778	0.014461	0.033771	-0.733799	0.119109	-0.549169
0.0850	-0.149851	0.081821	9.810500	-0.015593	0.020026	0.014918	-0.730145	0.120991	-0.549430
0.0900	-0.140820	0.087579	9.814815	-0.022588	0.023870	0.039079	-0.729819	0.122318	-0.551041
0.0950	-0.131667	0.089367	9.805581	-0.026059	0.058754	0.037205	-0.730935	0.121186	-0.550210
0.1000	-0.140955	0.097864	9.823874	-0.010688	0.010998	0.049491	-0.732364	0.120526	-0.549529
0.1050	-0.138776	0.123125	9.811504	-0.013323	0.018826	0.023306	-0.732532	0.120086	-0.549999
0.1100	-0.114744	0.112948	9.801874	-0.033179	0.022875	0.036973	-0.732248	0.120860	-0.549968
0.1150	-0.129671	0.120293	9.814096	-0.025949	0.034539	0.032851	-0.731470	0.120828	-0.549335
0.1200	-0.121717	0.135271	9.799862	-0.026685	0.014253	-0.017651	-0.732255	0.120713	-0.550123
0.1250	-0.117173	0.143911	9.791890	-0.025906	0.009338	0.024294	-0.730533	0.119721	-0.548875
0.1300	-0.124585	0.145019	9.793199	-0.018465	0.032340	0.037035	-0.732396	0.118726	-0.550631
