0.0000	-0.176928	0.103536	9.816336	-0.028864	0.029989	0.029174	-0.312634	-0.448520	-0.544124
0.0050	-0.178630	0.108130	9.810754	-0.014214	0.033223	0.022899	-0.313252	-0.450172	-0.545093
0.0100	-0.175227	0.106991	9.813487	-0.024530	0.020441	0.031212	-0.314546	-0.448992	-0.544060
0.0150	-0.178661	0.110415	9.813017	-0.022289	0.003543	0.031103	-0.313508	-0.446423	-0.545759
0.0200	-0.176380	0.113877	9.808464	-0.033902	0.022438	0.039620	-0.313133	-0.448472	-0.545045
0.0250	-0.185424	0.119611	9.794041	-0.012768	0.030763	0.043872	-0.313760	-0.447529	-0.545346
0.0300	-0.201489	0.127525	9.805728	-0.028725	0.036151	0.039708	-0.312957	-0.446975	-0.544097
0.0350	-0.179755	0.115029	9.801783	-0.045479	0.009849	0.036390	-0.312775	-0.447480	-0.546209
0.0400	-0.194520	0.119573	9.793130	-0.029125	0.066926	0.030462	-0.313260	-0.449708	-0.545082
0.0450	-0.203141	0.117769	9.807989	-0.026799	0.006963	0.016433	-0.312757	-0.449000	-0.543840
0.0500	-0.203041	0.109192	9.802319	-0.018086	0.030811	0.041773	-0.313313	-0.449204	-0.545823
0.0550	-0.216282	0.121708	9.812263	-0.016769	0.015888	0.050072	-0.312326	-0.448245	-0.546362
0.0600	-0.206008	0.124070	9.804696	-0.022159	0.018099	0.044839	-0.312157	-0.449919	-0.543991
0.0650	-0.193387	0.121875	9.791419	-0.026727	0.026816	0.029154	-0.314372	-0.447969	-0.545833
0.0700	-0.187125	0.115582	9.797450	-0.004687	0.035277	0.025012	-0.313279	-0.447561	-0.544726
0.0750	-0.194525	0.114972	9.798753	0.001010	0.002377	0.034245	-0.313625	-0.449781	-0.543743
0.0800	-0.186558	0.111560	9.801933	-0.007626	0.024588	0.033338	-0.312052	-0.449423	-0.544576
0.0850	-0.175084	0.105906	9.793746	0.003042	0.020269	0.037508	-0.313635	-0.448725	-0.546125
0.0900	-0.170643	0.104152	9.811677	-0.031312	0.044983	0.016678	-0.312388	-0.449692	-0.545348
0.0950	-0.174269	0.121860	9.824228	-0.022332	0.028744	0.039661	-0.312871	-0.447984	-0.545474
0.1000	-0.182145	0.128763	9.804142	-0.012096	0.022729	0.018634	-0.314010	-0.449245	-0.545099
0.1050	-0.178774	0.129909	9.809140	-0.019292	0.030952	0.033379	-0.314004	-0.449554	-0.545107
0.1100	-0.175789	0.116189	9.802819	-0.025476	0.010907	0.033249	-0.312387	-0.446650	-0.544367
0.1150	-0.179279	0.124761	9.805187	-0.015966	0.029750	0.041766	-0.313908	-0.448595	-0.545680
0.1200	-0.179879	0.124745	9.809712	-0.020388	0.028895	0.030217	-0.311879	-0.448837	-0.543952
0.1250	-0.186870	0.137861	9.820073	-0.022519	0.028917	0.029168	-0.313222	-0.448829	-0.544155
0.1300	-0.197093	0.132074	9.823681	-0.015878	0.003458	0.035300	-0.313442	-0.448765	-0.545366
0.1350	-0.193575	0.139035	9.801067	-0.034139	0.019513	0.024909	-0.313233	-0.447773	-0.546536
0.1400	-0.205009	0.149880	9.797995	-0.009693	0.030842	0.038625	-0.313148	-0.449676	-0.545678
0.1450	-0.198052	0.136174	9.793271	-0.007818	0.027911	0.023915	-0.313304	-0.449212	-0.545673
0.1500	-0.195770	0.129864	9.798833	-0.008704	0.037191	0.037617	-0.312073	-0.449252	-0.544873
0.1550	-0.189392	0.120749	9.790756	-0.020079	0.022318	0.044866	-0.312730	-0.448586	-0.545785
0.1600	-0.202587	0.124664	9.802925	-0.024335	0.004535	0.035307	-0.312052	-0.449423	-0.544576
0.1650	-0.208307	0.125198	9.807011	-0.013843	0.023444	0.039627	-0.314451	-0.448944	-0.544958
0.1700	-0.201474	0.113735	9.818084	0.005285	0.027482	0.048049	-0.312223	-0.448642	-0.544713
0.1750	-0.192162	0.101225	9.800341	-0.011498	-0.007180	0.039430	-0.313202	-0.447935	-0.543529
0.1800	-0.196244	0.100012	9.816220	-0.021257	0.014046	0.034319	-0.312976	-0.447415	-0.544560
0.1850	-0.191549	0.097799	9.797495	-0.013867	0.011934	0.033256	-0.313992	-0.449261	-0.544798
0.1900	-0.186481	0.101822	9.800771	-0.017014	0.028696	0.041759	-0.313687	-0.449724	-0.544798
0.1950	-0.175463	0.092194	9.780177	-0.037158	0.004705	0.026912	-0.313311	-0.448293	-0.545499
0.2000	-0.171493	0.087607	9.786832	-0.038156	0.014089	0.034319	-0.313928	-0.446903	-0.545487
0.2050	-0.177460	0.098952	9.815768	-0.037182	0.037228	0.039715	-0.313358	-0.449164	-0.546576
0.2100	-0.177340	0.094983	9.802220	-0.016304	0.020628	0.018620	-0.313086	-0.447163	-0.546364
0.2150	-0.183162	0.101219	9.815349	-0.018177	0.018314	0.031198	-0.312493	-0.446098	-0.546012
0.2200	-0.185342	0.092055	9.810859	0.000575	0.020603	0.017572	-0.312989	-0.449228	-0.545360
0.2250	-0.192311	0.107481	9.815589	-0.012584	0.006479	0.043715	-0.312319	-0.447643	-0.546045
0.2300	-0.195683	0.108059	9.808906	-0.032928	0.023561	0.035429	-0.312515	-0.449407	-0.544894
0.2350	-0.184217	0.103552	9.800722	-0.020244	0.031906	0.039681	-0.311942	-0.450301	-0.545497
0.2400	-0.191714	0.113819	9.804883	-0.016054	0.026686	0.035450	-0.312586	-0.447821	-0.545609
0.2450	-0.189460	0.118419	9.803154	-0.032782	0.013989	0.039565	-0.312482	-0.448219	-0.543960
0.2500	-0.177860	0.104775	9.784788	-0.022575	0.036308	0.029215	-0.311508	-0.447552	-0.544808
0.2550	-0.195797	0.122953	9.810086	-0.003473	0.026741	0.030204	-0.312077	-0.448488	-0.544703
0.2600	-0.198122	0.137292	9.802298	-0.024791	0.035361	0.022913	-0.313658	-0.448838	-0.544021
0.2650	-0.196417	0.141323	9.798324	-0.028568	0.020279	0.041705	-0.315300	-0.447782	-0.546466
0.2700	-0.195322	0.143608	9.802253	-0.009733	0.028782	0.035464	-0.312788	-0.448211	-0.544122
0.2750	-0.179514	0.142475	9.821041	-0.035948	0.030769	0.047019	-0.313996	-0.448497	-0.544628
0.2800	-0.167442	0.140287	9.804958	-0.005092	0.017902	0.054283	-0.312216	-0.446975	-0.544068
0.2850	-0.176050	0.140789	9.815314	-0.005906	0.003002	0.061533	-0.314240	-0.449628	-0.546623
0.2900	-0.185587	0.139082	9.797494	-0.016862	0.001297	0.038435	-0.312088	-0.449391	-0.545178
0.2950	-0.187261	0.127592	9.804824	-0.029592	0.016058	0.041678	-0.313572	-0.448326	-0.544908
0.3000	-0.205443	0.124645	9.804685	-0.041281	0.018251	0.038543	-0.314826	-0.447961	-0.546001
0.3050	-0.203673	0.103987	9.816976	-0.029560	0.011835	0.041650	-0.314783	-0.447391	-0.545081
0.3100	-0.202464	0.108049	9.802301	-0.024684	0.031069	0.027083	-0.314031	-0.448009	-0.545068
0.3150	-0.200026	0.105834	9.780810	-0.001508	0.028968	0.022872	-0.312224	-0.448032	-0.544547
0.3200	-0.205886	0.101131	9.810817	-0.022476	0.047749	0.039783	-0.313309	-0.448903	-0.545665
0.3250	-0.195838	0.085826	9.771621	-0.014094	0.024725	0.025993	-0.313437	-0.449074	-0.545373
0.3300	-0.207997	0.086249	9.802359	-0.024498	0.023557	0.034380	-0.314035	-0.448765	-0.545389
0.3350	-0.184535	0.083544	9.784875	-0.022313	0.014049	0.034319	-0.312908	-0.448845	-0.543842
0.3400	-0.172701	0.081247	9.803754	-0.026365	0.018093	0.045888	-0.312849	-0.448765	-0.545342
0.3450	-0.181921	0.092649	9.809088	-0.045482	0.022433	0.041718	-0.311384	-0.448748	-0.545586
0.3500	-0.178471	0.097855	9.798310	-0.025207	0.024287	0.054324	-0.312619	-0.449447	-0.544147
0.3550	-0.170567	0.097863	9.807142	-0.024693	0.039463	0.030285	-0.314002	-0.449708	-0.545111
0.3600	-0.162724	0.112215	9.809824	-0.024802	0.026984	0.018661	-0.312553	-0.447699	-0.545003
0.3650	-0.158139	0.113976	9.802955	-0.008651	0.049723	0.046093	-0.311970	-0.448146	-0.545292
0.3700	-0.170697	0.127697	9.794844	-0.043626	0.026858	0.029154	-0.311645	-0.447715	-0.544667
0.3750	-0.175810	0.121353	9.800583	-0.024490	0.029840	0.037569	-0.311033	-0.447275	-0.544180
0.3800	-0.161588	0.124292	9.797434	-0.025885	0.050076	0.027205	-0.312785	-0.449431	-0.544454
0.3850	-0.176369	0.123080	9.797219	-0.024679	0.035257	0.029209	-0.313128	-0.448781	-0.545053
0.3900	-0.180998	0.125323	9.806358	-0.007538	0.027652	0.039654	-0.311762	-0.449131	-0.547115
0.3950	-0.181618	0.135645	9.803025	-0.026613	0.021468	0.033317	-0.313467	-0.447830	-0.545493
0.4000	-0.179708	0.128847	9.780404	-0.032864	0.015114	0.035375	-0.312344	-0.448666	-0.544267
0.4050	-0.185340	0.120799	9.780511	-0.018278	0.026795	0.029154	-0.312803	-0.449415	-0.544755
0.4100	-0.192282	0.127039	9.790847	-0.008586	0.026598	0.039647	-0.313313	-0.451163	-0.543917
0.4150	-0.199167	0.127556	9.798906	-0.028629	0.023481	0.039627	-0.313519	-0.449895	-0.544495
0.4200	-0.199123	0.124127	9.796075	-0.022580	0.032119	0.027090	-0.312944	-0.448813	-0.544444
0.4250	-0.196234	0.118412	9.795423	-0.009106	0.029177	0.011330	-0.312713	-0.447537	-0.545155
0.4300	-0.203677	0.120656	9.800118	-0.013723	0.022284	0.045916	-0.312154	-0.449635	-0.546391
0.4350	-0.202655	0.121758	9.815885	-0.020927	0.082863	0.023219	-0.314465	-0.447106	-0.544610
0.4400	-0.194685	0.121222	9.815692	-0.014971	0.047627	0.046079	-0.312886	-0.448123	-0.545779
0.4450	-0.196358	0.122379	9.809534	-0.017105	0.030877	0.037576	-0.312166	-0.446886	-0.545719
0.4500	-0.186653	0.117265	9.809849	-0.007522	0.032879	0.042836	-0.313766	-0.447676	-0.545501
0.4550	-0.188820	0.122478	9.788493	-0.018428	0.026933	0.020760	-0.312564	-0.447537	-0.545149
0.4600	-0.187789	0.128758	9.797511	-0.030581	0.009708	0.042686	-0.312497	-0.449423	-0.544593
0.4650	-0.176421	0.127655	9.800055	-0.021991	0.003266	0.047892	-0.313625	-0.449343	-0.546140
0.4700	-0.169059	0.128823	9.803830	-0.004353	0.010854	0.033250	-0.311919	-0.448040	-0.544385
0.4750	-0.178224	0.129903	9.811946	-0.020476	0.018492	0.020705	-0.311558	-0.448268	-0.545881
0.4800	-0.167320	0.116773	9.811641	-0.030848	0.027779	0.035457	-0.312384	-0.446804	-0.544371
0.4850	-0.176548	0.129896	9.816417	-0.022316	0.026633	0.039647	-0.311217	-0.448309	-0.545117
0.4900	-0.192371	0.121824	9.809437	-0.024562	0.009987	0.024848	-0.312389	-0.447561	-0.544692
0.4950	-0.186800	0.127545	9.820600	-0.018177	0.018314	0.031198	-0.313173	-0.448113	-0.543081
0.5000	-0.207109	0.126381	9.796837	-0.023218	0.045363	0.056558	-0.313173	-0.447675	-0.545478
0.5050	-0.202510	0.109177	9.807944	-0.016129	0.041433	0.037644	-0.312977	-0.448935	-0.545051
0.5100	-0.190020	0.108647	9.812155	-0.033136	0.028995	0.026020	-0.314211	-0.447676	-0.545518
0.5150	-0.192238	0.100615	9.812181	-0.016931	0.020233	0.042754	-0.313623	-0.447366	-0.545487
0.5200	-0.189811	0.095521	9.795190	-0.030499	0.015922	0.050072	-0.313900	-0.449058	-0.545692
0.5250	-0.188829	0.102353	9.810977	-0.017812	0.011685	0.048996	-0.313565	-0.448179	-0.544753
0.5300	-0.178545	0.090923	9.816331	-0.009477	0.024351	0.048028	-0.312693	-0.448163	-0.545020
0.5350	-0.192291	0.105765	9.814454	-0.013974	0.030904	0.035477	-0.313251	-0.448195	-0.544441
0.5400	-0.189918	0.110419	9.795244	-0.007487	0.016072	0.037481	-0.312752	-0.447805	-0.545916
0.5450	-0.187202	0.114972	9.809290	-0.016073	0.026703	0.034401	-0.313290	-0.446943	-0.544711
0.5500	-0.167199	0.112804	9.798092	-0.030536	0.015957	0.047973	-0.313745	-0.446325	-0.544713
0.5550	-0.178110	0.116158	9.809641	-0.016043	0.020386	0.033311	-0.313381	-0.449277	-0.544473
0.5600	-0.179811	0.126501	9.797876	-0.020116	0.015013	0.039572	-0.312507	-0.448349	-0.544415
0.5650	-0.179399	0.135054	9.811992	-0.032968	0.028840	0.035463	-0.312391	-0.448472	-0.545016
0.5700	-0.169608	0.134578	9.794842	-0.018068	0.023455	0.039627	-0.313591	-0.447700	-0.545043
0.5750	-0.188978	0.131604	9.802060	-0.026157	0.027336	0.061689	-0.313911	-0.447375	-0.545348
0.5800	-0.190046	0.137954	9.785192	-0.012037	0.039449	0.029236	-0.312408	-0.446479	-0.544665
0.5850	-0.187746	0.119580	9.800861	-0.028546	0.007678	0.037426	-0.313901	-0.449513	-0.545854
0.5900	-0.199133	0.113200	9.809005	-0.008272	0.024210	0.056423	-0.310962	-0.447795	-0.543137
0.5950	-0.219160	0.125704	9.812909	-0.050771	0.016163	0.038529	-0.312344	-0.448666	-0.544267
0.6000	-0.211114	0.125203	9.801439	-0.022031	-0.006133	0.041535	-0.311003	-0.451106	-0.544879
0.6050	-0.207132	0.120047	9.806965	-0.021487	0.039421	0.032384	-0.312713	-0.446471	-0.544827
0.6100	-0.199185	0.117775	9.811841	-0.022791	0.035460	0.016617	-0.313330	-0.451757	-0.544385
0.6150	-0.178510	0.113934	9.787090	-0.017217	0.016303	0.024889	-0.314020	-0.448627	-0.545084
0.6200	-0.185378	0.119632	9.787273	-0.045591	0.002614	0.026899	-0.312498	-0.448358	-0.544265
0.6250	-0.201289	0.110371	9.794388	-0.034995	0.037153	0.043912	-0.312362	-0.451237	-0.545387
0.6300	-0.185313	0.111614	9.786117	-0.015931	0.027621	0.042802	-0.312717	-0.449359	-0.545804
0.6350	-0.184340	0.127640	9.793478	-0.026543	0.017210	0.035389	-0.312045	-0.447755	-0.543931
0.6400	-0.176947	0.119624	9.802296	-0.025661	0.020513	0.027015	-0.312403	-0.447244	-0.544834
0.6450	-0.170646	0.118522	9.797067	-0.003076	0.030566	0.054365	-0.313541	-0.449114	-0.544626
0.6500	-0.176340	0.110446	9.806196	-0.008448	0.032760	0.050181	-0.312388	-0.448171	-0.544858
0.6550	-0.165487	0.108791	9.801420	-0.030928	0.023659	0.029134	-0.312801	-0.450025	-0.544922
0.6600	-0.170018	0.107055	9.800395	-0.041103	0.026472	0.052238	-0.313021	-0.449961	-0.546132
0.6650	-0.168293	0.101322	9.803718	-0.041063	0.006515	0.045813	-0.312416	-0.448164	-0.547868
0.6700	-0.187705	0.105802	9.809271	-0.023239	0.013931	0.041664	-0.312341	-0.447300	-0.543780
0.6750	-0.186462	0.103555	9.796266	-0.032032	0.015319	0.022783	-0.312642	-0.449122	-0.544441
0.6800	-0.196216	0.113821	9.797661	-0.037057	0.018240	0.038543	-0.311828	-0.448293	-0.545441
0.6850	-0.179556	0.099024	9.789319	-0.001220	0.034992	0.041801	-0.314022	-0.449538	-0.545408
0.6900	-0.193250	0.101243	9.793036	-0.004575	0.035173	0.031308	-0.312836	-0.449975	-0.542965
0.6950	-0.196107	0.110422	9.785243	-0.022447	0.026754	0.032302	-0.311116	-0.447048	-0.545532
0.7000	-0.201887	0.115528	9.793292	-0.011552	0.009644	0.043736	-0.312530	-0.449545	-0.545200
0.7050	-0.187044	0.115044	9.786170	-0.022055	0.026390	0.054337	-0.314380	-0.449026	-0.546312
0.7100	-0.194569	0.117826	9.802146	-0.022159	0.010761	0.041644	-0.313188	-0.447814	-0.545783
0.7150	-0.174019	0.113926	9.796003	-0.033046	0.019476	0.027008	-0.312273	-0.447228	-0.545130
0.7200	-0.184403	0.124162	9.806436	-0.016454	0.035444	0.016617	-0.312542	-0.448317	-0.545018
0.7250	-0.186603	0.117862	9.801956	-0.026770	0.037340	0.031321	-0.312478	-0.447025	-0.546036
0.7300	-0.175230	0.105840	9.815175	-0.020108	0.028635	0.045957	-0.313197	-0.447806	-0.545933
0.7350	-0.169577	0.110448	9.815619	-0.024119	0.027327	-0.002325	-0.312910	-0.446732	-0.545744
0.7400	-0.184392	0.124167	9.804744	-0.033179	0.032180	0.024991	-0.312333	-0.448391	-0.546517
0.7450	-0.190195	0.128688	9.816738	-0.022199	0.045395	0.054460	-0.312114	-0.447845	-0.545140
0.7500	-0.186720	0.129881	9.806511	-0.031800	0.028733	0.041759	-0.312078	-0.448943	-0.544865
0.7550	-0.182054	0.129955	9.789485	-0.030667	0.023417	0.043824	-0.313024	-0.448741	-0.545800
0.7600	-0.202649	0.126935	9.809700	-0.011835	0.037165	0.039715	-0.314060	-0.449334	-0.543448
0.7650	-0.199206	0.120640	9.811852	-0.028930	0.029002	0.024970	-0.313708	-0.446967	-0.544276
0.7700	-0.210648	0.133206	9.808221	-0.024887	0.018676	0.010212	-0.312356	-0.448504	-0.544414
0.7750	-0.196841	0.127015	9.792083	-0.020119	0.020258	0.041705	-0.310809	-0.446601	-0.545207
0.7800	-0.199237	0.128674	9.807933	-0.014891	0.029730	0.042816	-0.312782	-0.446561	-0.546036
0.7850	-0.192255	0.111530	9.803197	-0.010725	0.005660	0.029018	-0.313784	-0.448725	-0.546130
0.7900	-0.191682	0.110960	9.803182	-0.003343	0.019281	0.034353	-0.312406	-0.449675	-0.545650
0.7950	-0.186605	0.112688	9.807576	-0.007557	0.005652	0.029018	-0.312216	-0.448496	-0.544558
0.8000	-0.191181	0.107482	9.816689	-0.024402	0.003548	0.031103	-0.311690	-0.446609	-0.545091
0.8050	-0.186487	0.108143	9.795155	-0.024668	0.028957	0.027069	-0.313109	-0.448342	-0.544589
0.8100	-0.180292	0.119640	9.792227	-0.028368	0.015900	0.051121	-0.313159	-0.447992	-0.545335
0.8150	-0.187819	0.120121	9.811014	-0.026522	0.011948	0.034305	-0.314298	-0.448188	-0.544632
0.8200	-0.175799	0.113885	9.806759	-0.024554	0.023609	0.031232	-0.312963	-0.448187	-0.544580
