0.0000	0.926529	-0.201030	9.766417	-0.017270	0.018608	0.049761	-0.542531	0.220447	-0.442134
0.0050	0.942610	-0.203188	9.746291	-0.030128	0.013568	0.037135	-0.544082	0.221286	-0.440515
0.0100	0.942617	-0.208359	9.750784	-0.013531	0.033725	0.028870	-0.542777	0.223582	-0.442817
0.0150	0.930082	-0.203825	9.748843	-0.040721	0.017818	0.037162	-0.542702	0.221229	-0.442271
0.0200	0.931133	-0.205585	9.763472	-0.019465	0.019739	0.045570	-0.543397	0.221033	-0.441550
0.0250	0.923202	-0.197557	9.750157	-0.017769	0.023264	0.023555	-0.543214	0.220089	-0.441266
0.0300	0.933336	-0.190086	9.757834	-0.032315	0.028321	0.039329	-0.542312	0.222955	-0.442664
0.0350	0.929921	-0.196426	9.764660	-0.006930	0.028223	0.041428	-0.541239	0.221116	-0.440107
0.0400	0.937311	-0.191221	9.759991	-0.032539	0.028528	0.026737	-0.541941	0.222280	-0.441612
0.0450	0.941272	-0.186039	9.757658	-0.022708	0.005138	0.034982	-0.543647	0.221905	-0.440482
0.0500	0.941204	-0.188369	9.770056	-0.013128	0.019723	0.045570	-0.544063	0.219135	-0.440871
0.0550	0.932149	-0.191838	9.766877	-0.018521	0.005162	0.032883	-0.542638	0.221628	-0.441053
0.0600	0.937934	-0.198667	9.759950	-0.023775	0.018780	0.040317	-0.543028	0.222931	-0.442240
0.0650	0.940264	-0.207830	9.761555	-0.021385	0.023760	0.058189	-0.542169	0.221742	-0.443142
0.0700	0.929478	-0.203269	9.753370	-0.002689	0.011423	0.035023	-0.542531	0.222409	-0.444043
0.0750	0.928222	-0.195280	9.762449	-0.021417	-0.001373	0.045434	-0.543557	0.220129	-0.442032
0.0800	0.932290	-0.190049	9.744328	-0.033189	0.009284	0.041305	-0.543243	0.220724	-0.441552
0.0850	0.933334	-0.194111	9.762331	-0.023935	0.003202	0.024475	-0.541802	0.222288	-0.441757
0.0900	0.932298	-0.199818	9.753315	-0.015219	0.021805	0.047683	-0.543090	0.222987	-0.443296
0.0950	0.931095	-0.190655	9.753375	-0.021481	0.021752	0.051880	-0.541791	0.221669	-0.441772
0.1000	0.929331	-0.198738	9.770304	-0.014376	0.030387	0.039343	-0.541555	0.221115	-0.442983
0.1050	0.927066	-0.190695	9.760237	-0.019828	0.028462	0.028836	-0.543233	0.221172	-0.441238
0.1100	0.935599	-0.188357	9.757786	-0.018473	0.013505	0.039234	-0.543072	0.219942	-0.441415
0.1150	0.935156	-0.201524	9.753241	-0.023855	0.021999	0.037189	-0.541663	0.221840	-0.442064
0.1200	0.928853	-0.197549	9.755660	-0.026872	0.031302	0.049842	-0.543182	0.222784	-0.442401
0.1250	0.935167	-0.200944	9.750987	-0.015584	0.021095	0.026690	-0.544343	0.220625	-0.442652
0.1300	0.939163	-0.196321	9.744142	-0.021870	0.009532	0.024516	-0.541939	0.222125	-0.441616
0.1350	0.943146	-0.197452	9.745171	-0.032288	0.034586	0.043567	-0.542664	0.222109	-0.441343
0.1400	0.943683	-0.203787	9.756413	-0.025903	0.028236	0.043526	-0.541585	0.220855	-0.441031
0.1450	0.942499	-0.194041	9.753091	-0.022017	0.026442	0.023576	-0.542048	0.219804	-0.441680
0.1500	0.943694	-0.202058	9.753035	-0.013277	0.019861	0.037176	-0.542558	0.221099	-0.439857
0.1550	0.937278	-0.194110	9.767875	-0.035771	0.036983	0.026791	-0.541557	0.221287	-0.440416
0.1600	0.931040	-0.188956	9.759584	-0.033248	0.014580	0.040289	-0.542819	0.223029	-0.441174
0.1650	0.933493	-0.206685	9.752135	-0.025572	-0.005620	0.047505	-0.542795	0.221636	-0.441209
0.1700	0.942576	-0.203779	9.751928	-0.018537	0.029290	0.042484	-0.541905	0.221180	-0.441337
0.1750	0.940216	-0.204402	9.764951	-0.027482	0.043400	0.020537	-0.542536	0.220756	-0.442126
0.1800	0.941878	-0.197517	9.764370	-0.019668	0.022023	0.035091	-0.541416	0.222190	-0.442799
0.1850	0.933303	-0.201024	9.774148	-0.017283	0.015475	0.047642	-0.544001	0.219518	-0.442215
0.1900	0.932251	-0.205013	9.765702	-0.031272	0.025185	0.037210	-0.543889	0.221684	-0.442155
0.1950	0.936883	-0.203806	9.752628	-0.052280	0.019889	0.041372	-0.543398	0.220577	-0.441712
0.2000	0.948359	-0.215782	9.750621	-0.043095	0.010799	0.079093	-0.541359	0.220920	-0.442227
0.2050	0.934088	-0.211270	9.753233	-0.013120	0.026006	0.048759	-0.542575	0.220943	-0.442726
0.2100	0.939148	-0.206100	9.756513	-0.027952	0.019794	0.043471	-0.544198	0.219885	-0.440405
0.2150	0.937413	-0.203247	9.757691	-0.026767	0.017576	0.049754	-0.542162	0.221449	-0.440587
0.2200	0.924266	-0.196436	9.759721	-0.030200	0.023071	0.037196	-0.542539	0.221978	-0.441793
0.2250	0.930094	-0.205544	9.748837	-0.013325	0.011518	0.030826	-0.543123	0.222426	-0.441503
0.2300	0.937991	-0.205539	9.758798	-0.026005	0.022039	0.035091	-0.543670	0.222231	-0.440776
0.2350	0.935673	-0.197521	9.756625	-0.025807	0.015566	0.043444	-0.543319	0.220487	-0.442917
0.2400	0.933350	-0.196403	9.762322	-0.027951	0.005116	0.037080	-0.544007	0.220438	-0.442041
0.2450	0.930381	-0.193024	9.777064	-0.032272	0.017797	0.037162	-0.544393	0.222498	-0.442908
0.2500	0.936739	-0.192949	9.762254	-0.046978	0.021953	0.043485	-0.543767	0.221709	-0.442602
0.2550	0.944805	-0.194017	9.748526	-0.038902	0.036956	0.028890	-0.541905	0.221180	-0.441337
0.2600	0.951674	-0.200865	9.749466	-0.023236	0.052806	0.025844	-0.542766	0.219934	-0.441252
0.2650	0.925266	-0.187296	9.770440	-0.014558	0.034749	0.030975	-0.544084	0.222336	-0.442749
0.2700	0.941262	-0.196391	9.770027	-0.019926	0.017021	0.018268	-0.542387	0.222280	-0.441629
0.2750	0.931081	-0.192961	9.757878	-0.038177	0.019509	0.062359	-0.541609	0.219657	-0.441817
0.2800	0.940179	-0.198671	9.764407	-0.028239	0.013771	0.024543	-0.543708	0.221351	-0.441705
0.2850	0.936905	-0.202072	9.747559	-0.028040	0.031408	0.043546	-0.542634	0.223892	-0.442803
0.2900	0.925487	-0.200992	9.752346	-0.032245	0.009385	0.035009	-0.541750	0.222850	-0.440685
0.2950	0.942012	-0.213552	9.761493	-0.024031	0.030550	0.030948	-0.542935	0.222695	-0.440735
0.3000	0.925862	-0.196479	9.776033	-0.017612	0.036748	0.038334	-0.542376	0.221661	-0.441645
0.3050	0.925974	-0.205626	9.769233	-0.028208	0.038903	0.037298	-0.541505	0.222288	-0.441745
0.3100	0.924768	-0.191865	9.764798	-0.026047	0.017885	0.030866	-0.542061	0.221645	-0.441331
0.3150	0.925390	-0.198737	9.764196	-0.005903	0.012521	0.032931	-0.542978	0.222581	-0.441494
0.3200	0.933866	-0.197574	9.771327	-0.013421	0.024188	0.030907	-0.542360	0.221188	-0.441505
0.3250	0.944199	-0.197485	9.757549	-0.028245	0.038938	0.035200	-0.543158	0.218818	-0.440693
0.3300	0.952852	-0.205440	9.748294	-0.030437	0.034823	0.028876	-0.543041	0.220675	-0.440641
0.3350	0.950472	-0.210098	9.768633	-0.015163	0.007075	0.044439	-0.542205	0.221335	-0.441345
0.3400	0.948655	-0.196359	9.770414	-0.027887	0.011348	0.043417	-0.541905	0.223771	-0.440517
