0.0000	-0.190270	-0.030088	9.818227	-0.011462	0.030442	0.025366	-0.272219	-0.509275	-0.579105
0.0050	-0.182124	-0.039167	9.801086	-0.034722	0.026329	0.022191	-0.271926	-0.509121	-0.579089
0.0100	-0.195290	-0.032365	9.805935	-0.053780	0.032711	0.022231	-0.271147	-0.509762	-0.578624
0.0150	-0.209571	-0.024408	9.806303	-0.016658	0.038764	0.033815	-0.271117	-0.509486	-0.578014
0.0200	-0.200342	-0.030058	9.793659	0.001502	0.023851	0.038966	-0.271167	-0.510657	-0.579250
0.0250	-0.201409	-0.033480	9.786907	-0.003024	0.044061	0.030701	-0.272292	-0.510104	-0.578076
0.0300	-0.197534	-0.033511	9.802602	-0.011185	0.020750	0.036847	-0.271249	-0.508892	-0.577553
0.0350	-0.201639	-0.018638	9.805006	-0.014268	0.014388	0.038905	-0.272133	-0.510721	-0.578086
0.0400	-0.201119	-0.029006	9.823000	-0.025851	0.034305	0.049527	-0.270510	-0.509802	-0.577848
0.0450	-0.191266	-0.030603	9.797952	-0.030246	0.032376	0.039020	-0.271641	-0.507893	-0.578896
0.0500	-0.216473	-0.011827	9.804256	-0.011148	0.035393	0.045337	-0.272959	-0.508820	-0.578971
0.0550	-0.213042	-0.016402	9.806414	-0.031940	0.030945	0.062098	-0.271864	-0.509632	-0.578198
0.0600	-0.200937	-0.024324	9.791438	-0.006673	0.034102	0.058971	-0.271645	-0.511217	-0.577478
0.0650	-0.196324	-0.032898	9.791299	-0.032703	0.026410	0.016944	-0.271871	-0.508714	-0.578024
0.0700	-0.190604	-0.032858	9.786652	-0.011399	0.044012	0.034898	-0.272200	-0.509901	-0.578970
0.0750	-0.195794	-0.030614	9.794677	-0.018034	0.036966	0.014914	-0.271390	-0.508308	-0.579800
0.0800	-0.197586	-0.028936	9.805438	-0.011108	0.030114	0.045303	-0.271393	-0.511176	-0.578219
0.0850	-0.190741	-0.034645	9.808638	-0.017394	0.025889	0.046325	-0.271650	-0.510470	-0.579865
0.0900	-0.199980	-0.021527	9.815105	-0.021794	0.027111	0.036888	-0.270135	-0.509283	-0.578873
0.0950	-0.210754	-0.033057	9.822089	-0.017306	0.021614	0.049445	-0.270367	-0.511013	-0.578325
0.1000	-0.201641	-0.038760	9.826363	-0.030929	0.017355	0.053615	-0.271684	-0.509528	-0.580143
0.1050	-0.206755	-0.027858	9.814117	-0.013545	0.038808	0.030667	-0.271941	-0.508194	-0.579066
0.1100	-0.198228	-0.027822	9.815042	-0.011428	0.028313	0.026402	-0.271575	-0.510234	-0.578503
0.1150	-0.195378	-0.016309	9.802046	-0.034594	0.038791	0.034864	-0.272987	-0.509251	-0.579585
0.1200	-0.194188	-0.019730	9.798059	-0.030209	0.032342	0.041119	-0.271906	-0.510811	-0.579282
0.1250	-0.197044	-0.033934	9.811535	-0.036522	0.034404	0.032515	-0.271197	-0.509663	-0.578049
0.1300	-0.190653	-0.045917	9.804575	-0.021936	0.038746	0.023099	-0.271418	-0.508989	-0.579092
0.1350	-0.184388	-0.043586	9.801051	-0.024048	0.031412	0.019904	-0.271520	-0.509639	-0.578512
0.1400	-0.196862	-0.044199	9.795709	-0.036253	0.018428	0.040808	-0.271500	-0.510264	-0.578377
0.1450	-0.197477	-0.036749	9.794621	-0.019808	0.043968	0.026281	-0.271413	-0.510817	-0.579590
0.1500	-0.195210	-0.034443	9.793447	-0.014386	0.030194	0.028291	-0.271385	-0.507802	-0.578158
0.1550	-0.202652	-0.035647	9.801515	-0.021464	0.027824	0.045066	-0.271819	-0.509484	-0.578519
0.1600	-0.192481	-0.033333	9.809173	-0.030079	0.030095	0.036685	-0.271305	-0.507437	-0.579198
0.1650	-0.206166	-0.034559	9.815133	-0.009129	0.033349	0.028312	-0.271034	-0.509979	-0.577900
0.1700	-0.194250	-0.031070	9.815989	-0.021330	-0.014236	0.034301	-0.271865	-0.508835	-0.579106
0.1750	-0.192468	-0.036202	9.810290	-0.032010	0.025739	0.045053	-0.271553	-0.508696	-0.578789
0.1800	-0.194064	-0.036733	9.794539	-0.027684	0.017247	0.047097	-0.271848	-0.509306	-0.578967
0.1850	-0.203890	-0.025926	9.806087	-0.019317	0.025690	0.046102	-0.270709	-0.508656	-0.579507
0.1900	-0.193464	-0.035567	9.788891	-0.029719	0.026617	0.055552	-0.271256	-0.509306	-0.578944
0.1950	-0.192541	-0.020713	9.804707	-0.027758	0.017316	0.042900	-0.272054	-0.511515	-0.578130
0.2000	-0.205004	-0.019597	9.795987	-0.015111	0.025697	0.045053	-0.273194	-0.512166	-0.577589
0.2050	-0.201763	-0.011612	9.812852	-0.017346	0.032106	0.040897	-0.271180	-0.510134	-0.577910
0.2100	-0.198321	-0.016182	9.813317	-0.014877	0.033867	0.061896	-0.271184	-0.509370	-0.577740
0.2150	-0.199614	-0.011085	9.830844	-0.047838	0.014233	0.040780	-0.271570	-0.508225	-0.578928
0.2200	-0.184589	-0.025282	9.811267	-0.015426	0.013407	0.021887	-0.271922	-0.509087	-0.580167
0.2250	-0.181065	-0.023491	9.793147	-0.011244	0.023921	0.024053	-0.272035	-0.508682	-0.581966
0.2300	-0.196504	-0.029920	9.811536	-0.008932	0.019536	0.033470	-0.271922	-0.509525	-0.577773
0.2350	-0.195986	-0.026492	9.815482	-0.006809	0.005892	0.028135	-0.271146	-0.508054	-0.579208
0.2400	-0.197746	-0.027099	9.823979	-0.033194	0.035296	0.041966	-0.272476	-0.508819	-0.579430
0.2450	-0.185654	-0.039626	9.815754	-0.019541	0.018559	0.030315	-0.271142	-0.509256	-0.576983
