0.0000	-0.078887	1.640852	-173.305283
0.0050	-0.081488	1.643256	-173.299713
0.0100	-0.083350	1.647845	-173.295227
0.0150	-0.086805	1.655553	-173.291199
0.0200	-0.091526	1.661121	-173.289627
0.0250	-0.099043	1.671467	-173.284180
0.0300	-0.102148	1.675438	-173.280899
0.0350	-0.109406	1.680198	-173.275986
0.0400	-0.114463	1.686972	-173.274261
0.0450	-0.115711	1.691947	-173.274689
0.0500	-0.120292	1.698034	-173.269104
0.0550	-0.124646	1.704295	-173.262589
0.0600	-0.124913	1.712515	-173.254822
0.0650	-0.124504	1.715931	-173.255280
0.0700	-0.131464	1.721076	-173.248322
0.0750	-0.135307	1.736302	-173.246658
0.0800	-0.141554	1.743564	-173.243698
0.0850	-0.141468	1.749966	-173.240616
0.0900	-0.145343	1.752695	-173.243057
0.0950	-0.149289	1.758995	-173.243835
0.1000	-0.152810	1.763329	-173.244354
0.1050	-0.156639	1.765587	-173.242081
0.1100	-0.156731	1.768154	-173.236694
0.1150	-0.158356	1.768651	-173.231277
0.1200	-0.160153	1.769667	-173.230698
0.1250	-0.160514	1.775715	-173.224869
0.1300	-0.170137	1.778075	-173.225754
0.1350	-0.172664	1.781051	-173.223221
0.1400	-0.177588	1.783518	-173.223495
0.1450	-0.180032	1.781210	-173.225113
0.1500	-0.184453	1.788243	-173.221680
0.1550	-0.195931	1.794690	-173.220413
0.1600	-0.202967	1.797396	-173.216888
0.1650	-0.209081	1.797606	-173.217728
0.1700	-0.215792	1.798084	-173.214355
0.1750	-0.220240	1.803684	-173.215942
0.1800	-0.225794	1.804356	-173.216736
0.1850	-0.231653	1.808847	-173.213760
0.1900	-0.231753	1.811574	-173.208817
0.1950	-0.228246	1.816684	-173.204773
0.2000	-0.228935	1.824429	-173.199982
0.2050	-0.232151	1.831341	-173.198502
0.2100	-0.237516	1.837070	-173.193924
0.2150	-0.241744	1.842107	-173.193771
0.2200	-0.244593	1.844589	-173.188736
0.2250	-0.251001	1.846264	-173.186249
0.2300	-0.253022	1.848198	-173.183823
0.2350	-0.254300	1.845137	-173.178513
0.2400	-0.257137	1.840568	-173.178253
0.2450	-0.259579	1.842775	-173.176636
0.2500	-0.261999	1.847354	-173.174133
0.2550	-0.261061	1.852877	-173.171539
0.2600	-0.259312	1.857214	-173.170090
0.2650	-0.258941	1.864093	-173.173798
0.2700	-0.265095	1.873071	-173.171219
0.2750	-0.269973	1.878406	-173.172089
0.2800	-0.273353	1.887232	-173.168167
0.2850	-0.275965	1.891797	-173.169830
0.2900	-0.277850	1.895544	-173.168594
0.2950	-0.279794	1.896145	-173.169708
0.3000	-0.276600	1.898122	-173.162277
0.3050	-0.280967	1.897522	-173.165466
0.3100	-0.285816	1.900792	-173.165085
0.3150	-0.285688	1.901019	-173.162964
0.3200	-0.286320	1.898878	-173.167664
0.3250	-0.289618	1.898701	-173.165253
0.3300	-0.297960	1.905044	-173.167053
0.3350	-0.301931	1.911373	-173.158997
0.3400	-0.304467	1.912537	-173.155457
0.3450	-0.303492	1.919315	-173.160431
0.3500	-0.301645	1.922463	-173.160034
0.3550	-0.305241	1.923336	-173.156281
0.3600	-0.308234	1.922511	-173.153885
0.3650	-0.306546	1.921435	-173.145813
0.3700	-0.310731	1.921590	-173.145859
