0.0000	-1.468447	-5.311104	-155.879440
0.0050	-1.475750	-5.308945	-155.875519
0.0100	-1.478164	-5.301102	-155.872879
0.0150	-1.488413	-5.297448	-155.868942
0.0200	-1.492766	-5.293204	-155.862930
0.0250	-1.495778	-5.287963	-155.863663
0.0300	-1.503104	-5.281479	-155.858047
0.0350	-1.503350	-5.274945	-155.852798
0.0400	-1.510363	-5.268719	-155.851166
0.0450	-1.514588	-5.269283	-155.847427
0.0500	-1.516365	-5.265566	-155.842300
0.0550	-1.519438	-5.265882	-155.839417
0.0600	-1.524371	-5.262440	-155.834061
0.0650	-1.529310	-5.257535	-155.824265
0.0700	-1.528132	-5.256082	-155.820862
0.0750	-1.532347	-5.258156	-155.815598
0.0800	-1.539624	-5.257373	-155.811142
0.0850	-1.543862	-5.258444	-155.810562
0.0900	-1.546339	-5.254015	-155.803528
0.0950	-1.550416	-5.249576	-155.795563
0.1000	-1.552316	-5.242708	-155.791748
0.1050	-1.555244	-5.236495	-155.791153
0.1100	-1.557970	-5.234778	-155.787933
0.1150	-1.562534	-5.230669	-155.784470
0.1200	-1.568117	-5.223654	-155.777328
0.1250	-1.569933	-5.219990	-155.778107
0.1300	-1.573341	-5.219814	-155.778076
0.1350	-1.580200	-5.212455	-155.772934
0.1400	-1.585355	-5.206958	-155.768356
0.1450	-1.588548	-5.202157	-155.769943
0.1500	-1.589805	-5.199204	-155.767227
0.1550	-1.596941	-5.191251	-155.767288
0.1600	-1.603506	-5.189497	-155.762634
0.1650	-1.608547	-5.193559	-155.756866
0.1700	-1.611292	-5.187931	-155.752747
0.1750	-1.615991	-5.178399	-155.755463
0.1800	-1.618602	-5.174986	-155.752731
0.1850	-1.620928	-5.173098	-155.748398
0.1900	-1.627066	-5.168534	-155.746216
0.1950	-1.639230	-5.165662	-155.743195
0.2000	-1.649999	-5.165438	-155.728897
0.2050	-1.651181	-5.160708	-155.723831
0.2100	-1.656296	-5.157978	-155.720993
0.2150	-1.661101	-5.155803	-155.715164
0.2200	-1.666304	-5.151801	-155.712845
0.2250	-1.666759	-5.151383	-155.712326
0.2300	-1.670920	-5.148138	-155.710831
0.2350	-1.674966	-5.146641	-155.707535
0.2400	-1.679390	-5.148114	-155.706192
0.2450	-1.684885	-5.145835	-155.704010
0.2500	-1.694692	-5.142564	-155.700256
0.2550	-1.701756	-5.135437	-155.700684
0.2600	-1.704394	-5.124074	-155.703003
0.2650	-1.704247	-5.117099	-155.702789
0.2700	-1.705584	-5.115819	-155.705795
0.2750	-1.713141	-5.113209	-155.697311
0.2800	-1.716992	-5.112831	-155.699356
0.2850	-1.721325	-5.107216	-155.694763
0.2900	-1.726576	-5.107669	-155.692902
0.2950	-1.729677	-5.102570	-155.692841
0.3000	-1.730579	-5.095180	-155.690933
0.3050	-1.734733	-5.087272	-155.689072
0.3100	-1.737678	-5.085467	-155.689056
0.3150	-1.735095	-5.085214	-155.688309
0.3200	-1.734575	-5.081882	-155.688690
0.3250	-1.738389	-5.074674	-155.689194
0.3300	-1.742872	-5.069038	-155.690659
0.3350	-1.743486	-5.071115	-155.687073
0.3400	-1.747282	-5.071917	-155.682327
0.3450	-1.752004	-5.069319	-155.681732
0.3500	-1.751434	-5.068865	-155.681808
0.3550	-1.756800	-5.067656	-155.678070
0.3600	-1.764944	-5.057964	-155.673126
0.3650	-1.769325	-5.052822	-155.667511
0.3700	-1.773541	-5.052576	-155.665695
0.3750	-1.778934	-5.049124	-155.662216
0.3800	-1.776286	-5.047514	-155.663879
0.3850	-1.780001	-5.043716	-155.661362
0.3900	-1.780753	-5.037776	-155.659958
0.3950	-1.780217	-5.033700	-155.652893
0.4000	-1.783868	-5.031193	-155.656326
0.4050	-1.788509	-5.026515	-155.658493
0.4100	-1.786469	-5.026163	-155.661072
0.4150	-1.795248	-5.023903	-155.658615
0.4200	-1.796567	-5.020033	-155.661011
0.4250	-1.795107	-5.015144	-155.659576
0.4300	-1.794990	-5.008247	-155.654114
0.4350	-1.795748	-5.005394	-155.652527
0.4400	-1.800389	-5.002086	-155.653061
0.4450	-1.800928	-5.006108	-155.649704
0.4500	-1.803739	-5.002040	-155.647202
0.4550	-1.803690	-5.003039	-155.642700
0.4600	-1.799303	-5.000206	-155.639481
0.4650	-1.811546	-4.997941	-155.643295
0.4700	-1.809763	-5.001204	-155.646439
0.4750	-1.809583	-4.999871	-155.651596
0.4800	-1.809553	-4.998388	-155.650208
0.4850	-1.811129	-4.996932	-155.647186
0.4900	-1.810636	-4.999392	-155.649185
0.4950	-1.811997	-4.997813	-155.647110
0.5000	-1.815548	-4.993950	-155.647827
0.5050	-1.815854	-4.996944	-155.652283
0.5100	-1.821403	-4.992008	-155.652771
0.5150	-1.829942	-4.987280	-155.652710
0.5200	-1.832937	-4.987944	-155.657455
0.5250	-1.835235	-4.982589	-155.657516
0.5300	-1.838053	-4.982308	-155.654541
0.5350	-1.839259	-4.977759	-155.653473
0.5400	-1.835658	-4.976629	-155.654739
0.5450	-1.834085	-4.977103	-155.650467
0.5500	-1.835675	-4.975831	-155.652405
0.5550	-1.838685	-4.968995	-155.655029
0.5600	-1.840668	-4.965479	-155.652405
0.5650	-1.842758	-4.966768	-155.650772
0.5700	-1.841940	-4.965145	-155.648621
0.5750	-1.841775	-4.963815	-155.647995
0.5800	-1.837920	-4.967256	-155.649399
0.5850	-1.840081	-4.971167	-155.650208
0.5900	-1.851187	-4.965550	-155.649033
0.5950	-1.857680	-4.964927	-155.645645
0.6000	-1.862672	-4.960886	-155.645782
0.6050	-1.863378	-4.956618	-155.648804
0.6100	-1.861728	-4.952586	-155.648392
0.6150	-1.860044	-4.949345	-155.644104
0.6200	-1.856073	-4.950300	-155.643784
0.6250	-1.851275	-4.951316	-155.647125
0.6300	-1.848869	-4.950674	-155.645584
0.6350	-1.853598	-4.953528	-155.640808
0.6400	-1.859643	-4.955755	-155.635437
0.6450	-1.862512	-4.951140	-155.641373
0.6500	-1.859187	-4.947752	-155.642746
0.6550	-1.856895	-4.942821	-155.642532
0.6600	-1.862039	-4.939426	-155.643402
0.6650	-1.864147	-4.939154	-155.646072
0.6700	-1.867301	-4.932738	-155.647827
0.6750	-1.863660	-4.929122	-155.647507
0.6800	-1.860600	-4.928890	-155.647324
0.6850	-1.862654	-4.916485	-155.641708
0.6900	-1.866834	-4.911770	-155.636230
0.6950	-1.865809	-4.906832	-155.638351
0.7000	-1.863321	-4.905382	-155.638062
0.7050	-1.857988	-4.901472	-155.638550
0.7100	-1.855006	-4.898378	-155.628220
0.7150	-1.853870	-4.896894	-155.631973
0.7200	-1.855157	-4.895466	-155.636475
0.7250	-1.863769	-4.894089	-155.633835
0.7300	-1.864055	-4.888868	-155.635468
0.7350	-1.864597	-4.891406	-155.641724
0.7400	-1.865098	-4.887974	-155.642334
0.7450	-1.869117	-4.888337	-155.643021
0.7500	-1.869195	-4.886274	-155.646133
0.7550	-1.867484	-4.884278	-155.649612
0.7600	-1.865311	-4.883145	-155.654266
0.7650	-1.864230	-4.881513	-155.657211
0.7700	-1.865419	-4.879920	-155.650314
0.7750	-1.867138	-4.881334	-155.647400
0.7800	-1.869067	-4.882008	-155.649612
0.7850	-1.869554	-4.880071	-155.653702
0.7900	-1.866674	-4.868705	-155.651077
0.7950	-1.865008	-4.863648	-155.650238
0.8000	-1.862121	-4.862965	-155.648193
0.8050	-1.858634	-4.864735	-155.643738
0.8100	-1.863169	-4.866329	-155.639908
0.8150	-1.863230	-4.861981	-155.641586
0.8200	-1.863388	-4.862710	-155.646271
0.8250	-1.865061	-4.864724	-155.651871
0.8300	-1.864222	-4.866831	-155.654190
0.8350	-1.870216	-4.864142	-155.653442
0.8400	-1.874120	-4.868758	-155.643402
0.8450	-1.873743	-4.872264	-155.647141
0.8500	-1.870135	-4.871199	-155.651947
0.8550	-1.866914	-4.876047	-155.656876
0.8600	-1.866211	-4.880931	-155.653702
0.8650	-1.865342	-4.880117	-155.654648
0.8700	-1.863751	-4.879973	-155.656723
0.8750	-1.862982	-4.880906	-155.659454
0.8800	-1.866081	-4.875963	-155.656021
0.8850	-1.869169	-4.874092	-155.653275
0.8900	-1.869940	-4.870716	-155.650192
0.8950	-1.869535	-4.871072	-155.649109
0.9000	-1.870621	-4.866984	-155.651367
0.9050	-1.868974	-4.865063	-155.653122
0.9100	-1.871321	-4.862806	-155.658569
0.9150	-1.871482	-4.858078	-155.663574
0.9200	-1.867502	-4.858757	-155.663452
0.9250	-1.865796	-4.863620	-155.663681
0.9300	-1.864250	-4.861702	-155.669739
0.9350	0.0	0.0	0.0
0.9400	-1.870008	-4.858592	-155.668457
0.9450	-1.876374	-4.859695	-155.662521
0.9500	-1.877387	-4.861622	-155.659088
0.9550	-1.878652	-4.859051	-155.662308
0.9600	-1.879622	-4.863888	-155.656479
0.9650	-1.881348	-4.864394	-155.656387
0.9700	-1.886600	-4.862620	-155.653473
0.9750	-1.886013	-4.863935	-155.662231
0.9800	-1.886181	-4.865211	-155.664536
0.9850	-1.886627	-4.868119	-155.664337
0.9900	-1.886821	-4.864431	-155.668076
0.9950	-1.887675	-4.861090	-155.664246
1.0000	-1.886193	-4.857393	-155.664658
1.0050	-1.883457	-4.862685	-155.652725
1.0100	-1.881528	-4.867177	-155.655151
1.0150	-1.880414	-4.868807	-155.659088
1.0200	-1.878687	-4.871818	-155.656082
1.0250	-1.877452	-4.872416	-155.657867
1.0300	-1.880764	-4.874872	-155.658371
1.0350	-1.882491	-4.875311	-155.661224
1.0400	-1.881583	-4.875065	-155.665115
1.0450	-1.879089	-4.873952	-155.666992
1.0500	-1.873482	-4.870555	-155.672913
1.0550	-1.875415	-4.867484	-155.674728
1.0600	-1.881395	-4.868315	-155.674026
1.0650	-1.884200	-4.865534	-155.669922
1.0700	-1.885194	-4.861919	-155.664825
1.0750	-1.885379	-4.864848	-155.669220
1.0800	-1.879658	-4.863366	-155.670685
1.0850	-1.879721	-4.864081	-155.675690
1.0900	-1.879193	-4.857099	-155.678360
1.0950	-1.880632	-4.859141	-155.679779
1.1000	-1.875202	-4.857144	-155.681396
1.1050	-1.875623	-4.860051	-155.682190
1.1100	-1.874998	-4.860319	-155.683319
1.1150	-1.875550	-4.858154	-155.687851
1.1200	-1.872092	-4.858095	-155.689987
1.1250	-1.869746	-4.859303	-155.686142
1.1300	-1.867350	-4.861799	-155.683289
1.1350	-1.869615	-4.860259	-155.686890
1.1400	-1.864505	-4.865835	-155.690567
1.1450	-1.862464	-4.867518	-155.692200
1.1500	-1.859840	-4.869968	-155.695358
1.1550	-1.856646	-4.879651	-155.700623
1.1600	-1.852364	-4.878753	-155.706772
1.1650	-1.856709	-4.881953	-155.711823
1.1700	-1.859817	-4.885967	-155.711197
1.1750	-1.854993	-4.886442	-155.715347
1.1800	-1.848336	-4.889408	-155.712784
1.1850	-1.844241	-4.894717	-155.717911
1.1900	-1.839287	-4.896185	-155.723404
1.1950	-1.837371	-4.892232	-155.721664
1.2000	-1.837882	-4.889563	-155.722931
1.2050	-1.833233	-4.895465	-155.729156
1.2100	-1.828166	-4.900967	-155.731232
1.2150	-1.825435	-4.905664	-155.737686
1.2200	0.0	0.0	0.0
1.2250	-1.826123	-4.903059	-155.739716
1.2300	-1.826116	-4.904255	-155.740372
1.2350	-1.823655	-4.910349	-155.742813
1.2400	-1.823925	-4.914528	-155.747375
1.2450	-1.822740	-4.925316	-155.749939
1.2500	-1.822417	-4.928967	-155.753113
1.2550	-1.823412	-4.925642	-155.754944
1.2600	-1.825055	-4.925642	-155.756226
1.2650	-1.825200	-4.928461	-155.759628
1.2700	-1.824674	-4.927522	-155.761078
1.2750	-1.825803	-4.928151	-155.759918
1.2800	-1.826844	-4.925428	-155.754211
1.2850	-1.825915	-4.925602	-155.756760
1.2900	-1.823322	-4.927954	-155.750671
1.2950	-1.824471	-4.925984	-155.749634
1.3000	-1.817672	-4.926122	-155.750854
1.3050	-1.814721	-4.924758	-155.753799
1.3100	-1.814644	-4.922914	-155.755402
1.3150	-1.814257	-4.921214	-155.758713
1.3200	-1.812085	-4.922415	-155.763062
1.3250	-1.812577	-4.915160	-155.768082
