0.0000	1.429546	-1.805977	157.178528
0.0050	1.428305	-1.799332	157.190933
0.0100	1.424569	-1.797775	157.200363
0.0150	1.418249	-1.794546	157.206558
0.0200	1.410670	-1.793441	157.209595
0.0250	1.403645	-1.791332	157.217926
0.0300	1.403082	-1.786112	157.225616
0.0350	1.400474	-1.779617	157.232910
0.0400	1.395231	-1.776637	157.237900
0.0450	1.392075	-1.771491	157.242157
0.0500	1.388856	-1.767459	157.248383
0.0550	1.385727	-1.764698	157.251312
0.0600	1.383470	-1.761662	157.250046
0.0650	1.380489	-1.753305	157.256958
0.0700	1.373566	-1.749091	157.261597
0.0750	1.371238	-1.745559	157.272659
0.0800	1.366252	-1.737435	157.280197
0.0850	1.361236	-1.734493	157.289795
0.0900	1.360566	-1.733971	157.293793
0.0950	1.357654	-1.727613	157.298065
0.1000	1.356405	-1.725276	157.302017
0.1050	1.354210	-1.722189	157.307709
0.1100	1.355275	-1.714100	157.312057
0.1150	1.354105	-1.709592	157.320267
0.1200	1.353483	-1.703462	157.323685
0.1250	1.349127	-1.699481	157.330795
0.1300	1.343815	-1.695049	157.336655
0.1350	1.337665	-1.689213	157.343811
0.1400	1.333256	-1.689171	157.348724
0.1450	1.330880	-1.683958	157.353683
0.1500	1.327872	-1.678515	157.359314
0.1550	1.325502	-1.679135	157.364639
0.1600	1.320031	-1.677033	157.356461
0.1650	1.317207	-1.674567	157.359512
0.1700	1.314513	-1.665789	157.360947
0.1750	1.308866	-1.662415	157.365021
0.1800	1.310707	-1.662757	157.372574
0.1850	1.312044	-1.653888	157.378433
0.1900	1.309123	-1.648796	157.382080
0.1950	1.310436	-1.641380	157.390106
0.2000	1.305999	-1.636704	157.398468
0.2050	1.302917	-1.636487	157.402954
0.2100	1.303312	-1.632574	157.404510
0.2150	1.301617	-1.630605	157.403351
0.2200	1.298168	-1.626557	157.404205
0.2250	1.294630	-1.622582	157.409515
0.2300	1.289918	-1.618731	157.413361
0.2350	1.286595	-1.616575	157.418472
0.2400	1.285205	-1.616094	157.426208
0.2450	1.282144	-1.614471	157.426987
0.2500	1.283430	-1.613450	157.436371
0.2550	1.278029	-1.614751	157.440430
0.2600	1.273849	-1.611401	157.447266
0.2650	1.272041	-1.608089	157.451706
0.2700	1.267074	-1.601647	157.453857
0.2750	1.264310	-1.597283	157.459808
0.2800	1.259987	-1.595210	157.463226
0.2850	1.255348	-1.596454	157.469727
0.2900	1.251307	-1.594597	157.472153
0.2950	1.248711	-1.593391	157.474640
0.3000	1.250133	-1.589490	157.477676
0.3050	1.248698	-1.589788	157.482330
0.3100	1.242321	-1.586494	157.488129
0.3150	1.238351	-1.582144	157.492142
0.3200	1.240547	-1.584409	157.495590
0.3250	1.238033	-1.585361	157.499756
0.3300	1.233914	-1.579106	157.504211
0.3350	1.232436	-1.568152	157.506866
0.3400	1.229717	-1.566697	157.509018
0.3450	1.222061	-1.561388	157.513443
0.3500	1.219522	-1.558658	157.516891
0.3550	1.220939	-1.558677	157.516891
0.3600	1.220474	-1.556199	157.522018
0.3650	1.215856	-1.554932	157.518341
0.3700	1.215661	-1.553529	157.518768
0.3750	1.217694	-1.556878	157.522064
0.3800	1.217230	-1.557032	157.519913
0.3850	1.210519	-1.553976	157.526382
0.3900	1.206721	-1.549214	157.529236
0.3950	1.209446	-1.549490	157.533203
0.4000	1.204405	-1.553401	157.537888
0.4050	1.203745	-1.550659	157.539047
0.4100	1.201029	-1.550840	157.544144
0.4150	1.192502	-1.549674	157.546921
0.4200	1.192503	-1.542546	157.556366
0.4250	1.192292	-1.539221	157.554077
0.4300	1.188657	-1.537603	157.562561
0.4350	1.182445	-1.539785	157.565735
0.4400	1.183577	-1.536345	157.572769
0.4450	1.182692	-1.535417	157.576050
0.4500	1.184073	-1.534005	157.579971
0.4550	1.180551	-1.532555	157.578781
0.4600	1.178376	-1.534256	157.575668
0.4650	1.178019	-1.532143	157.578506
0.4700	1.176987	-1.530717	157.585556
0.4750	1.181715	-1.527677	157.588013
0.4800	1.182906	-1.522749	157.591980
0.4850	1.181392	-1.522986	157.594879
0.4900	1.182470	-1.523069	157.600037
0.4950	1.181200	-1.521584	157.598816
0.5000	1.177550	-1.514990	157.600433
0.5050	1.174054	-1.514609	157.605682
0.5100	1.178675	-1.518309	157.608429
0.5150	1.178845	-1.516990	157.609634
0.5200	1.179434	-1.514125	157.611191
0.5250	1.184323	-1.514888	157.610001
0.5300	1.180879	-1.513163	157.608109
0.5350	1.181695	-1.513071	157.608734
0.5400	1.183008	-1.508473	157.612366
0.5450	1.185107	-1.503592	157.612183
0.5500	1.182306	-1.498712	157.617569
0.5550	1.180709	-1.492153	157.617706
0.5600	1.183895	-1.489702	157.615860
0.5650	1.181940	-1.488793	157.615631
0.5700	1.176775	-1.484630	157.614990
0.5750	1.173428	-1.483893	157.609818
0.5800	1.176238	-1.483765	157.608597
0.5850	1.175830	-1.483204	157.621826
0.5900	1.180657	-1.484290	157.624908
0.5950	1.176688	-1.482196	157.624634
0.6000	1.177216	-1.483783	157.624420
0.6050	1.177942	-1.483188	157.626343
0.6100	1.177454	-1.478059	157.626526
0.6150	1.173994	-1.477466	157.626343
0.6200	1.172054	-1.474224	157.622696
0.6250	1.178613	-1.475270	157.622513
0.6300	1.178344	-1.482823	157.622620
0.6350	1.175666	-1.482079	157.627380
0.6400	1.175714	-1.487404	157.626434
0.6450	1.174074	-1.485870	157.623856
0.6500	1.173203	-1.481271	157.625092
0.6550	1.175421	-1.480252	157.629578
0.6600	1.173835	-1.484173	157.626617
0.6650	1.169849	-1.483380	157.623077
0.6700	1.166396	-1.482901	157.625870
0.6750	1.168016	-1.480214	157.625244
0.6800	1.170469	-1.475718	157.624573
0.6850	1.169435	-1.474494	157.622818
0.6900	1.165177	-1.473702	157.630447
0.6950	1.156709	-1.468430	157.630646
0.7000	1.156385	-1.472104	157.630875
0.7050	1.153172	-1.468778	157.631958
0.7100	1.153189	-1.467633	157.631165
0.7150	1.157266	-1.466965	157.627838
0.7200	1.160529	-1.466190	157.632263
0.7250	1.157321	-1.462101	157.640289
0.7300	1.156945	-1.463346	157.644104
0.7350	1.160009	-1.466214	157.643677
